grade_level,subject,grade_level_momentum,BOY,MOY,EOY,SOL
4,Math,Grade 4,1489,1494,1534,424
4,Math,Grade 4,1504,1590,1525,424
4,Math,Grade 4,1451,1527,1604,424
4,Math,Grade 4,1426,1553,1500,424
4,Math,Grade 4,1408,1511,1550,424
4,Math,Grade 4,1458,1485,1491,424
4,Math,Grade 4,1509,1572,1545,424
4,Math,Grade 4,1466,1511,1491,424
4,Math,Grade 4,1451,1494,1517,424
4,Math,Grade 4,1451,1544,1562,424
4,Math,Grade 4,1481,1544,1482,424
4,Math,Grade 4,1489,1563,1534,424
4,Math,Grade 4,1465,1519,1579,424
4,Math,Grade 4,1480,1519,1525,424
4,Math,Grade 4,1511,1527,1558,424
4,Math,Grade 4,1489,1533,1491,424
4,Math,Grade 4,1474,1519,1558,424
4,Math,Grade 4,1474,1511,1562,424
4,Math,Grade 4,1474,1527,1604,424
4,Math,Grade 4,1443,1502,1471,424
4,Math,Grade 4,1458,1494,1542,424
4,Math,Grade 4,1474,1625,1769,424
4,Math,Grade 4,1458,1511,1536,424
4,Math,Grade 4,1474,1569,1587,424
4,Math,Grade 4,1489,1572,1526,424
4,Math,Grade 4,1501,1544,1579,424
4,Math,Grade 4,1504,1502,1545,424
4,Math,Grade 4,1497,1590,1500,424
4,Math,Grade 4,1418,1519,1571,425
4,Math,Grade 4,1458,1485,1471,425
4,Math,Grade 4,1481,1494,1517,425
4,Math,Grade 4,1489,1572,1534,425
4,Math,Grade 4,1451,1519,1525,425
4,Math,Grade 4,1497,1519,1562,425
4,Math,Grade 4,1538,1544,1550,425
4,Math,Grade 4,1530,1599,1587,425
4,Math,Grade 4,1497,1494,1542,425
4,Math,Grade 4,1451,1536,1558,425
4,Math,Grade 4,1482,1453,1517,425
4,Math,Grade 4,1466,1511,1534,425
4,Math,Grade 4,1487,1553,1525,425
4,Math,Grade 4,1474,1485,1562,425
4,Math,Grade 4,1458,1502,1517,425
4,Math,Grade 4,1481,1502,1517,425
4,Math,Grade 4,1497,1502,1517,425
4,Math,Grade 4,1451,1453,1509,425
4,Math,Grade 4,1451,1494,1491,425
4,Math,Grade 4,1474,1494,1491,425
4,Math,Grade 4,1426,1553,1517,425
4,Math,Grade 4,1435,1691,1622,425
4,Math,Grade 4,1443,1475,1471,425
4,Math,Grade 4,1466,1502,1571,425
4,Math,Grade 4,1560,1590,1571,425
4,Math,Grade 4,1516,1552,1509,425
4,Math,Grade 4,1505,1527,1482,425
4,Math,Grade 4,1504,1485,1542,425
4,Math,Grade 4,1458,1494,1509,425
4,Math,Grade 4,1443,1519,1545,425
4,Math,Grade 4,1451,1475,1491,425
4,Math,Grade 4,1466,1511,1596,425
4,Math,Grade 4,1474,1511,1525,425
4,Math,Grade 4,1501,1519,1571,425
4,Math,Grade 4,1494,1533,1550,425
4,Math,Grade 4,1487,1563,1566,425
4,Math,Grade 4,1474,1536,1525,425
4,Math,Grade 4,1486,1533,1525,425
4,Math,Grade 4,1435,1494,1482,425
4,Math,Grade 4,1497,1544,1545,426
4,Math,Grade 4,1474,1502,1525,426
4,Math,Grade 4,1481,1485,1491,426
4,Math,Grade 4,1474,1572,1509,426
4,Math,Grade 4,1474,1527,1545,426
4,Math,Grade 4,1523,1572,1542,426
4,Math,Grade 4,1494,1563,1525,426
4,Math,Grade 4,1457,1552,1604,426
4,Math,Grade 4,1523,1544,1554,426
4,Math,Grade 4,1502,1572,1534,426
4,Math,Grade 4,1487,1599,1579,426
4,Math,Grade 4,1466,1511,1491,426
4,Math,Grade 4,1474,1563,1536,426
4,Math,Grade 4,1474,1519,1534,426
4,Math,Grade 4,1458,1553,1534,426
4,Math,Grade 4,1435,1502,1536,426
4,Math,Grade 4,1530,1502,1525,426
4,Math,Grade 4,1481,1527,1550,426
4,Math,Grade 4,1474,1511,1517,426
4,Math,Grade 4,1489,1572,1534,426
4,Math,Grade 4,1466,1544,1534,426
4,Math,Grade 4,1497,1544,1542,426
4,Math,Grade 4,1474,1519,1517,426
4,Math,Grade 4,1458,1494,1509,426
4,Math,Grade 4,1523,1590,1596,426
4,Math,Grade 4,1481,1581,1571,426
4,Math,Grade 4,1489,1544,1554,426
4,Math,Grade 4,1497,1519,1542,426
4,Math,Grade 4,1504,1502,1554,426
4,Math,Grade 4,1481,1523,1517,426
4,Math,Grade 4,1481,1561,1542,426
4,Math,Grade 4,1451,1485,1482,426
4,Math,Grade 4,1466,1519,1574,426
4,Math,Grade 4,1481,1523,1517,426
4,Math,Grade 4,1474,1552,1596,426
4,Math,Grade 4,1494,1553,1534,426
4,Math,Grade 4,1487,1536,1562,426
4,Math,Grade 4,1472,1544,1536,427
4,Math,Grade 4,1489,1552,1509,427
4,Math,Grade 4,1494,1552,1517,427
4,Math,Grade 4,1494,1491,1517,427
4,Math,Grade 4,1545,1527,1509,427
4,Math,Grade 4,1465,1519,1558,427
4,Math,Grade 4,1481,1465,1509,427
4,Math,Grade 4,1474,1527,1562,427
4,Math,Grade 4,1451,1485,1517,427
4,Math,Grade 4,1466,1475,1525,427
4,Math,Grade 4,1516,1553,1534,427
4,Math,Grade 4,1481,1536,1562,427
4,Math,Grade 4,1516,1553,1579,427
4,Math,Grade 4,1451,1536,1534,427
4,Math,Grade 4,1451,1475,1571,427
4,Math,Grade 4,1466,1519,1571,427
4,Math,Grade 4,1487,1527,1525,427
4,Math,Grade 4,1451,1523,1526,427
4,Math,Grade 4,1443,1453,1526,427
4,Math,Grade 4,1494,1511,1587,427
4,Math,Grade 4,1474,1502,1534,427
4,Math,Grade 4,1458,1519,1526,427
4,Math,Grade 4,1426,1465,1491,427
4,Math,Grade 4,1504,1563,1554,427
4,Math,Grade 4,1494,1536,1545,427
4,Math,Grade 4,1458,1563,1525,427
4,Math,Grade 4,1501,1625,1579,427
4,Math,Grade 4,1516,1523,1579,427
4,Math,Grade 4,1458,1519,1579,428
4,Math,Grade 4,1497,1572,1579,428
4,Math,Grade 4,1480,1519,1534,428
4,Math,Grade 4,1516,1553,1545,428
4,Math,Grade 4,1458,1485,1482,428
4,Math,Grade 4,1523,1581,1500,428
4,Math,Grade 4,1458,1511,1491,428
4,Math,Grade 4,1474,1527,1525,428
4,Math,Grade 4,1466,1485,1526,428
4,Math,Grade 4,1443,1494,1517,428
4,Math,Grade 4,1489,1552,1517,428
4,Math,Grade 4,1443,1502,1534,428
4,Math,Grade 4,1494,1502,1517,428
4,Math,Grade 4,1474,1536,1517,428
4,Math,Grade 4,1474,1511,1482,428
4,Math,Grade 4,1497,1485,1587,428
4,Math,Grade 4,1474,1494,1554,428
4,Math,Grade 4,1482,1494,1500,428
4,Math,Grade 4,1472,1533,1525,428
4,Math,Grade 4,1466,1552,1517,428
4,Math,Grade 4,1497,1519,1509,428
4,Math,Grade 4,1509,1544,1536,428
4,Math,Grade 4,1494,1572,1517,428
4,Math,Grade 4,1538,1552,1604,428
4,Math,Grade 4,1451,1590,1583,428
4,Math,Grade 4,1474,1527,1542,428
4,Math,Grade 4,1497,1527,1542,428
4,Math,Grade 4,1481,1544,1517,428
4,Math,Grade 4,1451,1572,1596,428
4,Math,Grade 4,1480,1527,1604,428
4,Math,Grade 4,1511,1536,1542,428
4,Math,Grade 4,1538,1581,1542,428
4,Math,Grade 4,1501,1572,1587,428
4,Math,Grade 4,1474,1563,1536,429
4,Math,Grade 4,1538,1563,1562,429
4,Math,Grade 4,1481,1485,1554,429
4,Math,Grade 4,1516,1511,1558,429
4,Math,Grade 4,1472,1527,1562,429
4,Math,Grade 4,1523,1561,1562,429
4,Math,Grade 4,1504,1563,1554,429
4,Math,Grade 4,1481,1527,1500,429
4,Math,Grade 4,1466,1533,1566,429
4,Math,Grade 4,1545,1563,1517,429
4,Math,Grade 4,1458,1581,1482,429
4,Math,Grade 4,1465,1511,1571,429
4,Math,Grade 4,1511,1527,1534,429
4,Math,Grade 4,1511,1655,1641,429
4,Math,Grade 4,1472,1519,1534,429
4,Math,Grade 4,1497,1519,1534,429
4,Math,Grade 4,1494,1519,1579,429
4,Math,Grade 4,1466,1441,1534,429
4,Math,Grade 4,1375,1502,1517,429
4,Math,Grade 4,1474,1519,1525,429
4,Math,Grade 4,1451,1519,1517,429
4,Math,Grade 4,1509,1552,1571,429
4,Math,Grade 4,1482,1519,1525,429
4,Math,Grade 4,1474,1561,1517,429
4,Math,Grade 4,1509,1563,1491,429
4,Math,Grade 4,1523,1465,1534,429
4,Math,Grade 4,1480,1544,1596,429
4,Math,Grade 4,1435,1494,1517,429
4,Math,Grade 4,1451,1519,1482,429
4,Math,Grade 4,1497,1511,1525,429
4,Math,Grade 4,1489,1527,1550,429
4,Math,Grade 4,1538,1485,1525,429
4,Math,Grade 4,1501,1527,1587,429
4,Math,Grade 4,1474,1502,1509,429
4,Math,Grade 4,1466,1485,1509,429
4,Math,Grade 4,1489,1536,1517,429
4,Math,Grade 4,1474,1519,1482,429
4,Math,Grade 4,1466,1494,1491,429
4,Math,Grade 4,1481,1544,1592,429
4,Math,Grade 4,1458,1519,1534,429
4,Math,Grade 4,1482,1502,1517,429
4,Math,Grade 4,1504,1519,1509,429
4,Math,Grade 4,1480,1523,1500,429
4,Math,Grade 4,1451,1536,1554,429
4,Math,Grade 4,1516,1527,1571,429
4,Math,Grade 4,1523,1553,1509,429
4,Math,Grade 4,1451,1494,1471,429
4,Math,Grade 4,1474,1572,1562,429
4,Math,Grade 4,1451,1533,1509,429
4,Math,Grade 4,1497,1536,1566,429
4,Math,Grade 4,1458,1536,1471,429
4,Math,Grade 4,1443,1465,1491,430
4,Math,Grade 4,1504,1441,1550,430
4,Math,Grade 4,1481,1527,1509,430
4,Math,Grade 4,1474,1666,1562,430
4,Math,Grade 4,1504,1465,1525,430
4,Math,Grade 4,1466,1519,1550,430
4,Math,Grade 4,1489,1590,1526,430
4,Math,Grade 4,1504,1572,1631,430
4,Math,Grade 4,1451,1544,1509,430
4,Math,Grade 4,1509,1511,1536,430
4,Math,Grade 4,1518,1511,1554,430
4,Math,Grade 4,1516,1536,1482,430
4,Math,Grade 4,1489,1544,1550,430
4,Math,Grade 4,1530,1536,1613,430
4,Math,Grade 4,1474,1527,1542,430
4,Math,Grade 4,1487,1563,1558,430
4,Math,Grade 4,1481,1536,1562,430
4,Math,Grade 4,1489,1544,1517,430
4,Math,Grade 4,1489,1553,1558,430
4,Math,Grade 4,1457,1494,1571,430
4,Math,Grade 4,1435,1502,1517,430
4,Math,Grade 4,1443,1485,1509,430
4,Math,Grade 4,1481,1563,1534,430
4,Math,Grade 4,1443,1502,1579,430
4,Math,Grade 4,1497,1527,1525,430
4,Math,Grade 4,1481,1485,1517,430
4,Math,Grade 4,1466,1519,1500,430
4,Math,Grade 4,1443,1511,1517,430
4,Math,Grade 4,1501,1519,1491,430
4,Math,Grade 4,1509,1544,1562,430
4,Math,Grade 4,1474,1519,1562,430
4,Math,Grade 4,1481,1494,1509,430
4,Math,Grade 4,1466,1572,1517,430
4,Math,Grade 4,1509,1502,1525,430
4,Math,Grade 4,1489,1485,1571,430
4,Math,Grade 4,1474,1441,1662,430
4,Math,Grade 4,1497,1581,1545,430
4,Math,Grade 4,1458,1485,1448,430
4,Math,Grade 4,1466,1572,1554,431
4,Math,Grade 4,1530,1553,1509,431
4,Math,Grade 4,1552,1563,1571,431
4,Math,Grade 4,1494,1527,1558,431
4,Math,Grade 4,1567,1581,1587,431
4,Math,Grade 4,1474,1527,1554,431
4,Math,Grade 4,1466,1536,1517,431
4,Math,Grade 4,1523,1599,1550,431
4,Math,Grade 4,1545,1527,1517,431
4,Math,Grade 4,1497,1502,1525,431
4,Math,Grade 4,1474,1502,1534,431
4,Math,Grade 4,1465,1527,1542,431
4,Math,Grade 4,1489,1536,1596,431
4,Math,Grade 4,1458,1572,1491,431
4,Math,Grade 4,1435,1502,1491,431
4,Math,Grade 4,1458,1502,1509,431
4,Math,Grade 4,1497,1494,1550,431
4,Math,Grade 4,1489,1590,1579,431
4,Math,Grade 4,1426,1502,1542,431
4,Math,Grade 4,1481,1519,1500,431
4,Math,Grade 4,1451,1519,1509,431
4,Math,Grade 4,1474,1536,1562,431
4,Math,Grade 4,1474,1536,1566,431
4,Math,Grade 4,1474,1553,1482,431
4,Math,Grade 4,1502,1563,1525,431
4,Math,Grade 4,1516,1581,1571,431
4,Math,Grade 4,1530,1527,1558,431
4,Math,Grade 4,1474,1511,1482,431
4,Math,Grade 4,1516,1581,1542,431
4,Math,Grade 4,1501,1511,1596,431
4,Math,Grade 4,1458,1511,1558,431
4,Math,Grade 4,1466,1475,1500,431
4,Math,Grade 4,1472,1552,1509,431
4,Math,Grade 4,1466,1527,1562,431
4,Math,Grade 4,1474,1475,1509,431
4,Math,Grade 4,1426,1494,1500,431
4,Math,Grade 4,1497,1511,1509,431
4,Math,Grade 4,1494,1511,1509,431
4,Math,Grade 4,1552,1519,1534,432
4,Math,Grade 4,1509,1519,1550,432
4,Math,Grade 4,1443,1485,1491,432
4,Math,Grade 4,1443,1536,1509,432
4,Math,Grade 4,1538,1599,1554,432
4,Math,Grade 4,1466,1544,1534,432
4,Math,Grade 4,1489,1485,1525,432
4,Math,Grade 4,1516,1502,1579,432
4,Math,Grade 4,1538,1590,1631,432
4,Math,Grade 4,1509,1494,1525,432
4,Math,Grade 4,1458,1485,1536,432
4,Math,Grade 4,1474,1494,1509,432
4,Math,Grade 4,1443,1485,1545,432
4,Math,Grade 4,1435,1494,1491,432
4,Math,Grade 4,1426,1519,1525,432
4,Math,Grade 4,1523,1635,1525,432
4,Math,Grade 4,1497,1485,1562,432
4,Math,Grade 4,1474,1544,1562,432
4,Math,Grade 4,1494,1552,1517,432
4,Math,Grade 4,1480,1511,1525,432
4,Math,Grade 4,1478,1544,1500,432
4,Math,Grade 4,1497,1519,1525,432
4,Math,Grade 4,1489,1511,1542,432
4,Math,Grade 4,1458,1572,1554,432
4,Math,Grade 4,1474,1599,1500,432
4,Math,Grade 4,1466,1536,1536,432
4,Math,Grade 4,1472,1544,1562,432
4,Math,Grade 4,1516,1563,1554,432
4,Math,Grade 4,1530,1553,1554,432
4,Math,Grade 4,1518,1544,1596,432
4,Math,Grade 4,1481,1552,1525,432
4,Math,Grade 4,1501,1533,1536,432
4,Math,Grade 4,1443,1494,1482,432
4,Math,Grade 4,1458,1511,1542,432
4,Math,Grade 4,1466,1502,1517,432
4,Math,Grade 4,1538,1502,1448,432
4,Math,Grade 4,1435,1519,1517,433
4,Math,Grade 4,1474,1511,1500,433
4,Math,Grade 4,1458,1519,1517,433
4,Math,Grade 4,1474,1553,1517,433
4,Math,Grade 4,1511,1494,1558,433
4,Math,Grade 4,1538,1563,1562,433
4,Math,Grade 4,1487,1544,1571,433
4,Math,Grade 4,1523,1527,1509,433
4,Math,Grade 4,1466,1519,1587,433
4,Math,Grade 4,1451,1519,1482,433
4,Math,Grade 4,1538,1519,1566,433
4,Math,Grade 4,1474,1502,1550,433
4,Math,Grade 4,1481,1502,1554,433
4,Math,Grade 4,1474,1519,1550,433
4,Math,Grade 4,1487,1544,1550,433
4,Math,Grade 4,1487,1536,1558,433
4,Math,Grade 4,1552,1561,1613,433
4,Math,Grade 4,1458,1552,1587,433
4,Math,Grade 4,1509,1502,1525,433
4,Math,Grade 4,1526,1544,1550,433
4,Math,Grade 4,1451,1475,1554,433
4,Math,Grade 4,1501,1544,1596,433
4,Math,Grade 4,1497,1544,1525,433
4,Math,Grade 4,1474,1502,1525,433
4,Math,Grade 4,1466,1536,1500,433
4,Math,Grade 4,1466,1485,1545,433
4,Math,Grade 4,1489,1519,1571,433
4,Math,Grade 4,1517,1519,1542,433
4,Math,Grade 4,1474,1485,1471,433
4,Math,Grade 4,1435,1544,1542,433
4,Math,Grade 4,1501,1494,1566,433
4,Math,Grade 4,1474,1494,1517,433
4,Math,Grade 4,1451,1511,1534,433
4,Math,Grade 4,1443,1453,1509,433
4,Math,Grade 4,1486,1502,1566,433
4,Math,Grade 4,1480,1590,1536,433
4,Math,Grade 4,1513,1581,1596,434
4,Math,Grade 4,1513,1519,1558,434
4,Math,Grade 4,1466,1563,1545,434
4,Math,Grade 4,1451,1527,1550,434
4,Math,Grade 4,1451,1572,1545,434
4,Math,Grade 4,1466,1527,1534,434
4,Math,Grade 4,1489,1553,1542,434
4,Math,Grade 4,1497,1502,1525,434
4,Math,Grade 4,1399,1465,1460,434
4,Math,Grade 4,1516,1544,1545,434
4,Math,Grade 4,1474,1485,1534,434
4,Math,Grade 4,1472,1533,1525,434
4,Math,Grade 4,1472,1544,1554,434
4,Math,Grade 4,1516,1561,1517,434
4,Math,Grade 4,1501,1572,1509,434
4,Math,Grade 4,1516,1581,1534,434
4,Math,Grade 4,1505,1644,1613,434
4,Math,Grade 4,1516,1502,1571,434
4,Math,Grade 4,1501,1581,1579,434
4,Math,Grade 4,1489,1553,1558,434
4,Math,Grade 4,1435,1519,1509,434
4,Math,Grade 4,1504,1502,1571,434
4,Math,Grade 4,1511,1502,1525,434
4,Math,Grade 4,1511,1536,1542,434
4,Math,Grade 4,1516,1485,1550,434
4,Math,Grade 4,1466,1563,1545,434
4,Math,Grade 4,1451,1511,1534,434
4,Math,Grade 4,1426,1552,1550,434
4,Math,Grade 4,1497,1494,1534,434
4,Math,Grade 4,1497,1533,1534,434
4,Math,Grade 4,1538,1553,1554,434
4,Math,Grade 4,1474,1519,1500,434
4,Math,Grade 4,1474,1552,1525,434
4,Math,Grade 4,1435,1511,1542,434
4,Math,Grade 4,1451,1544,1534,434
4,Math,Grade 4,1526,1511,1525,434
4,Math,Grade 4,1472,1502,1517,434
4,Math,Grade 4,1458,1544,1550,434
4,Math,Grade 4,1494,1563,1509,434
4,Math,Grade 4,1517,1563,1509,434
4,Math,Grade 4,1474,1502,1517,435
4,Math,Grade 4,1474,1527,1491,435
4,Math,Grade 4,1451,1511,1545,435
4,Math,Grade 4,1533,1581,1500,435
4,Math,Grade 4,1418,1536,1500,435
4,Math,Grade 4,1504,1563,1562,435
4,Math,Grade 4,1523,1563,1509,435
4,Math,Grade 4,1481,1533,1587,435
4,Math,Grade 4,1480,1544,1604,435
4,Math,Grade 4,1545,1544,1562,435
4,Math,Grade 4,1466,1544,1554,435
4,Math,Grade 4,1497,1502,1542,435
4,Math,Grade 4,1466,1572,1542,435
4,Math,Grade 4,1538,1563,1566,435
4,Math,Grade 4,1472,1553,1562,435
4,Math,Grade 4,1426,1485,1509,435
4,Math,Grade 4,1466,1553,1542,435
4,Math,Grade 4,1497,1485,1525,435
4,Math,Grade 4,1435,1494,1571,435
4,Math,Grade 4,1474,1511,1571,435
4,Math,Grade 4,1489,1511,1571,435
4,Math,Grade 4,1504,1581,1534,435
4,Math,Grade 4,1466,1519,1517,435
4,Math,Grade 4,1489,1523,1542,435
4,Math,Grade 4,1458,1502,1579,435
4,Math,Grade 4,1482,1485,1517,435
4,Math,Grade 4,1443,1511,1491,435
4,Math,Grade 4,1443,1485,1491,435
4,Math,Grade 4,1489,1536,1517,435
4,Math,Grade 4,1466,1536,1571,435
4,Math,Grade 4,1466,1494,1448,435
4,Math,Grade 4,1426,1572,1554,435
4,Math,Grade 4,1474,1519,1579,435
4,Math,Grade 4,1504,1572,1641,435
4,Math,Grade 4,1509,1485,1525,435
4,Math,Grade 4,1501,1635,1534,435
4,Math,Grade 4,1530,1553,1571,435
4,Math,Grade 4,1494,1502,1525,435
4,Math,Grade 4,1509,1485,1545,435
4,Math,Grade 4,1481,1519,1509,435
4,Math,Grade 4,1474,1544,1536,435
4,Math,Grade 4,1502,1519,1491,435
4,Math,Grade 4,1509,1561,1534,436
4,Math,Grade 4,1504,1527,1534,436
4,Math,Grade 4,1408,1502,1542,436
4,Math,Grade 4,1474,1502,1571,436
4,Math,Grade 4,1505,1553,1571,436
4,Math,Grade 4,1481,1544,1525,436
4,Math,Grade 4,1504,1569,1562,436
4,Math,Grade 4,1466,1511,1566,436
4,Math,Grade 4,1497,1544,1526,436
4,Math,Grade 4,1504,1511,1542,436
4,Math,Grade 4,1465,1552,1534,436
4,Math,Grade 4,1474,1494,1500,436
4,Math,Grade 4,1426,1536,1525,436
4,Math,Grade 4,1518,1552,1517,436
4,Math,Grade 4,1530,1511,1550,436
4,Math,Grade 4,1451,1563,1534,436
4,Math,Grade 4,1494,1581,1542,436
4,Math,Grade 4,1489,1544,1571,436
4,Math,Grade 4,1481,1563,1562,436
4,Math,Grade 4,1426,1494,1558,436
4,Math,Grade 4,1466,1544,1558,436
4,Math,Grade 4,1530,1527,1562,436
4,Math,Grade 4,1505,1552,1550,436
4,Math,Grade 4,1545,1581,1604,436
4,Math,Grade 4,1481,1533,1509,436
4,Math,Grade 4,1487,1572,1525,436
4,Math,Grade 4,1451,1527,1500,436
4,Math,Grade 4,1494,1563,1562,436
4,Math,Grade 4,1435,1485,1536,436
4,Math,Grade 4,1482,1544,1554,436
4,Math,Grade 4,1435,1502,1517,436
4,Math,Grade 4,1494,1563,1509,436
4,Math,Grade 4,1474,1494,1534,436
4,Math,Grade 4,1509,1572,1525,436
4,Math,Grade 4,1511,1563,1517,436
4,Math,Grade 4,1458,1552,1558,436
4,Math,Grade 4,1489,1502,1500,436
4,Math,Grade 4,1489,1599,1558,436
4,Math,Grade 4,1502,1553,1554,436
4,Math,Grade 4,1530,1581,1566,437
4,Math,Grade 4,1435,1581,1542,437
4,Math,Grade 4,1523,1572,1554,437
4,Math,Grade 4,1472,1533,1500,437
4,Math,Grade 4,1511,1536,1542,437
4,Math,Grade 4,1489,1544,1534,437
4,Math,Grade 4,1516,1561,1554,437
4,Math,Grade 4,1502,1599,1558,437
4,Math,Grade 4,1501,1502,1542,437
4,Math,Grade 4,1530,1553,1571,437
4,Math,Grade 4,1482,1527,1542,437
4,Math,Grade 4,1466,1511,1534,437
4,Math,Grade 4,1474,1502,1542,437
4,Math,Grade 4,1474,1536,1554,437
4,Math,Grade 4,1505,1561,1574,437
4,Math,Grade 4,1481,1485,1471,437
4,Math,Grade 4,1511,1590,1596,437
4,Math,Grade 4,1504,1572,1596,437
4,Math,Grade 4,1474,1533,1491,437
4,Math,Grade 4,1443,1552,1545,437
4,Math,Grade 4,1474,1563,1534,437
4,Math,Grade 4,1451,1502,1526,437
4,Math,Grade 4,1458,1511,1536,437
4,Math,Grade 4,1516,1590,1558,437
4,Math,Grade 4,1509,1563,1613,437
4,Math,Grade 4,1494,1561,1554,437
4,Math,Grade 4,1489,1519,1517,437
4,Math,Grade 4,1482,1519,1542,437
4,Math,Grade 4,1443,1511,1542,437
4,Math,Grade 4,1567,1553,1554,437
4,Math,Grade 4,1487,1581,1675,437
4,Math,Grade 4,1530,1553,1571,437
4,Math,Grade 4,1533,1536,1558,437
4,Math,Grade 4,1494,1552,1566,437
4,Math,Grade 4,1474,1536,1545,437
4,Math,Grade 4,1509,1544,1558,437
4,Math,Grade 4,1501,1511,1562,437
4,Math,Grade 4,1474,1519,1517,437
4,Math,Grade 4,1538,1552,1587,437
4,Math,Grade 4,1523,1561,1460,437
4,Math,Grade 4,1474,1494,1471,437
4,Math,Grade 4,1538,1616,1542,438
4,Math,Grade 4,1505,1599,1554,438
4,Math,Grade 4,1481,1553,1517,438
4,Math,Grade 4,1480,1536,1525,438
4,Math,Grade 4,1511,1572,1545,438
4,Math,Grade 4,1530,1536,1534,438
4,Math,Grade 4,1516,1519,1554,438
4,Math,Grade 4,1489,1494,1596,438
4,Math,Grade 4,1530,1561,1662,438
4,Math,Grade 4,1458,1519,1534,438
4,Math,Grade 4,1474,1616,1562,438
4,Math,Grade 4,1481,1527,1550,438
4,Math,Grade 4,1482,1572,1500,438
4,Math,Grade 4,1482,1485,1579,438
4,Math,Grade 4,1489,1511,1509,438
4,Math,Grade 4,1458,1599,1571,438
4,Math,Grade 4,1482,1494,1525,438
4,Math,Grade 4,1518,1527,1550,438
4,Math,Grade 4,1497,1533,1554,438
4,Math,Grade 4,1481,1544,1509,438
4,Math,Grade 4,1489,1579,1562,438
4,Math,Grade 4,1489,1527,1525,438
4,Math,Grade 4,1502,1563,1566,438
4,Math,Grade 4,1474,1502,1534,438
4,Math,Grade 4,1489,1553,1587,438
4,Math,Grade 4,1451,1511,1545,438
4,Math,Grade 4,1451,1544,1579,438
4,Math,Grade 4,1426,1494,1536,438
4,Math,Grade 4,1474,1494,1579,438
4,Math,Grade 4,1481,1553,1579,438
4,Math,Grade 4,1501,1519,1542,438
4,Math,Grade 4,1533,1561,1596,438
4,Math,Grade 4,1487,1527,1579,438
4,Math,Grade 4,1481,1536,1500,438
4,Math,Grade 4,1516,1527,1534,438
4,Math,Grade 4,1523,1544,1542,438
4,Math,Grade 4,1487,1519,1534,438
4,Math,Grade 4,1530,1552,1579,438
4,Math,Grade 4,1458,1519,1562,438
4,Math,Grade 4,1481,1607,1545,438
4,Math,Grade 4,1466,1552,1566,438
4,Math,Grade 4,1474,1563,1550,438
4,Math,Grade 4,1481,1519,1500,438
4,Math,Grade 4,1530,1527,1558,438
4,Math,Grade 4,1458,1519,1517,438
4,Math,Grade 4,1497,1527,1509,439
4,Math,Grade 4,1481,1511,1525,439
4,Math,Grade 4,1497,1534,1525,439
4,Math,Grade 4,1538,1544,1500,439
4,Math,Grade 4,1466,1494,1517,439
4,Math,Grade 4,1487,1511,1525,439
4,Math,Grade 4,1552,1511,1545,439
4,Math,Grade 4,1474,1502,1545,439
4,Math,Grade 4,1518,1563,1542,439
4,Math,Grade 4,1466,1485,1491,439
4,Math,Grade 4,1489,1527,1534,439
4,Math,Grade 4,1509,1494,1517,439
4,Math,Grade 4,1451,1511,1550,439
4,Math,Grade 4,1443,1581,1534,439
4,Math,Grade 4,1530,1553,1517,439
4,Math,Grade 4,1466,1527,1558,439
4,Math,Grade 4,1482,1465,1509,439
4,Math,Grade 4,1516,1527,1536,439
4,Math,Grade 4,1545,1572,1558,439
4,Math,Grade 4,1489,1511,1562,439
4,Math,Grade 4,1489,1552,1550,439
4,Math,Grade 4,1523,1536,1550,439
4,Math,Grade 4,1426,1519,1491,439
4,Math,Grade 4,1530,1581,1571,439
4,Math,Grade 4,1472,1553,1509,439
4,Math,Grade 4,1560,1536,1534,439
4,Math,Grade 4,1466,1581,1579,439
4,Math,Grade 4,1518,1502,1517,439
4,Math,Grade 4,1481,1519,1500,439
4,Math,Grade 4,1486,1519,1525,439
4,Math,Grade 4,1472,1544,1482,439
4,Math,Grade 4,1451,1527,1517,439
4,Math,Grade 4,1458,1544,1550,439
4,Math,Grade 4,1480,1519,1525,439
4,Math,Grade 4,1509,1572,1566,439
4,Math,Grade 4,1489,1511,1562,439
4,Math,Grade 4,1501,1544,1500,439
4,Math,Grade 4,1497,1544,1571,440
4,Math,Grade 4,1458,1544,1525,440
4,Math,Grade 4,1567,1569,1525,440
4,Math,Grade 4,1511,1552,1562,440
4,Math,Grade 4,1560,1569,1579,440
4,Math,Grade 4,1560,1581,1558,440
4,Math,Grade 4,1509,1544,1571,440
4,Math,Grade 4,1516,1544,1571,440
4,Math,Grade 4,1482,1527,1525,440
4,Math,Grade 4,1489,1527,1562,440
4,Math,Grade 4,1509,1563,1545,440
4,Math,Grade 4,1509,1572,1579,440
4,Math,Grade 4,1481,1553,1554,440
4,Math,Grade 4,1472,1581,1587,440
4,Math,Grade 4,1497,1581,1587,440
4,Math,Grade 4,1505,1494,1534,440
4,Math,Grade 4,1451,1511,1525,440
4,Math,Grade 4,1489,1553,1571,440
4,Math,Grade 4,1489,1607,1651,440
4,Math,Grade 4,1443,1502,1571,440
4,Math,Grade 4,1435,1511,1574,440
4,Math,Grade 4,1458,1527,1542,440
4,Math,Grade 4,1509,1502,1517,440
4,Math,Grade 4,1545,1544,1558,440
4,Math,Grade 4,1466,1502,1542,440
4,Math,Grade 4,1523,1536,1566,441
